Question.Type,service,average,sum,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,Interlibrary loan,1.4,337,239,3,1,1,2,1,1,1,2,1,3,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,4,1,3,1,1,2,1,1,1,1,2,4,1,2,1,1,2,1,1,3,2,1,1,1,1,1,3,3,1,1,1,2,4,1,1,1,3,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,5,,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,5,1,1,1,1,1,2,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,3,1,,,1,1,1,2,1,2,1,1,1,,1,2,1,5,1,1,1,1,1,1,1,1,5,1,2,,1,2,2,1,1,1,1,2,1,,1,1,1,,1,,1,,,,1,1,1,,,1,1,2,,,,,1,,,1,1,1,,2,2,,,,2,,1,,2,1
Frequency,Borrowing technology equipment,1.3,299,239,1,1,1,1,1,2,1,1,1,1,1,1,2,5,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,5,1,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,,2,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,,2,1,2,1,1,1,1,2,1,,1,2,1,,1,,1,,,,1,1,1,,,1,1,1,,,,,1,,,2,1,1,,1,1,,,,1,,1,,1,1
Frequency,Borrowing laptops,1.2,281,240,1,1,1,1,1,3,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,,1,2,1,,1,,1,,,,1,1,1,,,1,1,1,,,,,1,,,1,1,1,,1,1,,,,1,,1,,4,1
Importance,Overall library service,3.4,747,218,3,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,,3,3,4,2,4,3,4,4,4,3,4,4,4,4,3,4,4,3,,4,4,4,4,1,4,1,3,4,3,2,3,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,,3,3,,3,1,4,4,3,4,,3,4,4,4,,4,4,2,2,4,2,1,3,3,3,4,,3,4,3,,4,3,2,2,4,3,4,3,3,2,3,2,4,3,,4,3,2,4,4,4,4,4,4,3,4,4,2,3,4,4,4,4,4,3,4,4,2,4,,4,3,3,2,4,4,3,4,4,2,,3,1,4,4,,2,3,4,3,4,4,4,3,4,,4,4,,2,4,4,,3,3,2,4,4,3,3,4,4,3,4,4,,,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,1,4,4,3,4,3,4,3,4,2,4,3,4,4,,4,4,,,,,,,,,,,4,,,4,1,4,,,,,,,,,,3,,4,4,,,,3,,,,,3
Importance,Quiet work space in the library,3.4,677,202,4,2,4,1,,4,3,4,4,3,1,4,4,4,4,3,,4,4,4,2,4,3,4,4,4,3,4,2,4,4,3,4,3,3,,4,2,4,,1,4,1,,4,4,1,4,3,3,4,,4,3,4,4,4,4,,4,,,3,3,4,4,3,4,4,4,,3,3,,3,1,4,4,4,4,,4,3,4,4,,4,4,3,3,4,3,1,,3,4,3,,3,4,4,,4,3,2,3,4,4,,3,3,1,4,2,4,4,,3,3,4,4,4,3,2,3,4,2,4,3,3,,4,,4,4,4,4,4,4,1,4,,4,3,4,3,4,4,4,4,4,4,,1,1,4,4,,,4,3,3,4,4,,,3,,3,3,,1,4,4,4,3,4,2,4,4,4,4,2,3,1,4,4,,,4,2,4,2,4,2,4,2,1,1,3,4,4,4,4,4,4,4,4,,3,1,4,4,,4,4,4,3,4,2,4,1,4,4,,4,4,,,,,,,,,,4,,,,4,2,4,,,,,,,,,,4,,3,4,,,,3,,,,,
Importance,"Physical comfort in the library (e.g. seating, lighting)",3.3,671,201,3,2,4,1,,4,3,3,4,4,1,4,4,4,4,3,,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,4,4,3,,4,3,4,,1,4,1,,4,4,3,4,3,3,4,,4,1,4,4,4,4,,4,,,3,3,4,4,3,4,4,3,,3,3,,3,1,4,4,4,3,,3,2,4,4,,3,4,2,3,4,3,1,,3,4,1,,2,4,4,,4,,3,3,4,4,,3,3,1,4,2,4,4,,3,3,4,4,4,4,2,4,4,3,4,3,3,,4,,4,4,4,3,4,4,1,4,,4,3,3,3,4,4,4,3,4,4,,1,1,4,4,,,4,3,3,4,4,,,3,,3,4,,1,4,4,4,3,4,2,4,4,4,4,2,4,1,3,4,,,4,3,4,2,4,2,4,4,1,3,3,3,3,4,4,4,4,4,3,,3,1,4,4,,4,4,4,3,4,2,4,1,4,4,,4,4,,,,,,,,,,4,,,,4,1,4,,,,,,,,,,4,,2,4,,,,3,,,,,
Importance,Group study spaces in the library,3.2,642,200,1,2,4,1,,4,3,3,4,3,1,4,4,4,4,3,,4,4,4,2,4,3,4,4,4,3,4,4,4,3,3,4,4,3,,4,2,4,,1,4,1,,3,4,1,4,3,,4,,4,2,2,3,4,4,,4,,,3,3,3,4,3,4,4,4,,3,3,,3,1,4,4,4,,,4,3,4,4,,3,4,3,3,4,2,1,,3,3,1,,3,4,4,,4,3,2,3,2,3,,3,3,1,4,2,4,4,,3,3,4,4,4,3,2,4,4,2,4,3,3,,4,,4,4,4,2,4,4,1,4,,4,3,4,3,4,2,4,2,4,4,,1,1,4,3,,,4,2,3,4,4,,,3,,3,2,,1,4,4,4,3,4,2,4,4,4,4,4,3,1,4,4,,,4,4,4,2,4,2,4,2,1,3,3,3,3,4,4,4,4,4,3,,2,1,4,4,,3,4,3,3,4,2,4,1,4,4,,4,4,,,,,,,,,,4,,,,4,1,4,,,,,,,,,,1,,3,4,,,,3,,,,,
Importance,Library databases (e.g. JSTOR),3.2,685,216,2,4,3,4,4,4,4,4,1,2,4,4,4,4,3,3,4,3,4,4,2,4,4,4,3,3,3,4,3,4,4,4,4,1,1,4,4,2,2,,1,4,2,4,4,4,4,4,3,4,3,4,4,3,1,4,4,4,4,3,4,4,2,3,4,4,3,4,3,3,4,3,3,,3,1,4,,3,3,,3,4,4,3,4,4,4,2,2,4,2,1,4,2,3,1,4,4,2,3,,4,2,1,2,2,4,4,3,3,4,2,2,4,3,,3,4,2,4,1,4,2,3,4,4,2,3,4,4,4,3,2,4,2,2,4,4,1,,,2,3,3,4,3,2,4,4,4,4,,,4,4,3,,2,4,4,3,2,4,4,,3,,2,,3,1,4,2,,3,,3,4,4,4,3,3,3,1,4,4,,,2,4,1,4,4,,3,2,4,,3,3,3,4,3,4,4,1,4,3,1,1,4,4,3,2,3,4,3,4,,3,3,3,4,4,3,4,3,,,,,,,,,,3,,,4,1,4,,,,,,,,,,3,,4,4,,,,4,,,,,3
Importance,"Library Web site (e.g. library hours, policies)",3.1,655,213,2,2,3,3,3,4,3,3,4,3,1,4,3,4,4,3,,3,3,4,2,4,2,2,3,4,2,4,4,4,4,2,4,2,2,,3,2,2,,1,4,1,3,4,3,3,3,4,4,1,2,4,2,2,3,4,4,4,4,4,4,4,3,4,3,3,4,2,3,,3,3,,3,1,4,4,4,2,,2,4,4,3,,4,2,3,2,4,3,1,,3,3,2,,3,4,3,,4,4,2,2,4,3,4,3,3,4,3,2,4,3,,4,2,2,4,4,4,2,3,4,3,4,4,2,3,4,2,4,3,3,3,4,4,2,,,2,3,2,2,4,2,2,4,3,2,,2,1,3,,,1,4,4,2,3,4,4,,3,,3,3,,1,4,4,,3,4,2,4,4,3,3,4,3,2,4,4,,,4,3,4,4,3,4,3,3,2,3,3,3,4,4,4,4,4,2,3,3,1,1,4,1,4,4,3,4,3,2,2,2,3,4,4,,4,3,,,,,,,,,,,4,,,4,1,4,,,,,,,,,,3,,3,4,,,,3,,,,,3
Importance,Range of viewpoints represented in the library's collections,3.0,618,204,,3,3,3,3,4,4,4,2,2,1,,4,4,,3,4,4,4,4,2,4,,4,3,3,2,4,,4,3,3,4,1,2,4,4,2,2,,1,4,3,4,4,3,3,4,,,2,2,4,4,1,4,4,3,,4,3,3,2,3,3,2,3,4,3,4,4,3,3,,3,1,4,,2,4,,3,3,4,2,4,3,4,2,2,4,2,1,4,2,2,1,4,4,2,2,,4,2,2,2,2,4,4,3,3,,4,2,4,3,,3,4,2,4,1,4,2,3,4,1,2,2,2,4,3,3,1,4,4,2,4,4,1,,,3,3,2,4,4,2,4,2,3,3,,,4,4,3,,,4,4,3,3,4,4,,3,,2,3,4,1,3,4,,3,,3,4,3,4,3,4,3,2,4,4,,,2,2,1,3,4,,3,1,3,,3,3,2,4,3,4,4,1,4,3,1,1,4,2,3,3,3,4,3,,,4,3,4,4,,3,4,3,,,,,,,,,,4,,,4,1,2,,,,,,,,,,4,,3,4,,,,4,,,,,
Importance,Support for digital audio/video creation,3.0,662,221,4,2,3,3,2,3,4,3,3,2,1,2,3,4,2,4,4,1,3,4,2,2,3,1,2,2,3,1,4,4,3,2,4,4,2,4,3,4,4,4,4,4,1,4,4,2,3,4,2,3,1,1,1,4,2,1,4,3,4,2,2,2,4,3,2,,3,4,2,,,3,3,3,3,3,4,4,2,4,4,4,3,2,2,4,3,3,4,3,2,3,4,2,3,1,1,,2,4,4,,4,2,4,4,2,2,2,3,2,3,4,2,4,2,4,3,4,2,4,4,4,4,2,3,2,4,2,1,3,3,4,2,4,4,2,4,4,4,,2,4,3,2,2,4,4,3,4,3,,4,2,,3,,4,4,3,3,3,2,2,3,4,3,1,2,4,4,4,4,1,4,1,4,4,4,4,2,,4,3,1,3,,,,4,3,1,2,3,3,2,1,4,,1,4,3,4,4,4,4,4,,4,3,3,4,1,3,4,3,,3,4,4,4,4,1,4,4,4,4,4,,,,,,,,,,1,,,4,1,4,,,,,,,,,,1,,4,4,,,,3,,,,,4
Importance,Library e-book collections,3.0,644,216,2,2,3,4,2,4,4,4,3,2,3,1,3,4,2,3,4,4,4,4,2,4,4,4,3,2,2,4,3,4,4,2,4,3,2,4,4,2,2,,1,4,4,4,3,4,3,4,2,3,2,4,4,4,1,4,4,2,4,3,2,4,2,3,4,1,3,4,3,3,3,3,3,,3,1,4,,2,4,,3,3,4,3,4,4,4,2,2,3,2,1,3,2,2,1,4,3,2,3,,4,2,1,2,2,3,3,3,3,2,3,2,,3,,3,1,2,4,4,4,2,3,4,2,2,3,2,4,4,3,4,4,3,2,4,4,1,,,2,3,2,4,3,2,3,3,4,3,,,1,2,3,,2,3,4,3,3,3,4,,3,,2,3,4,1,4,2,,3,,3,4,3,4,3,3,3,3,4,2,,,3,3,3,4,4,,3,3,2,,3,3,2,4,3,4,4,3,3,4,1,1,4,2,4,2,2,4,3,4,,3,3,2,4,4,3,4,3,,,,,,,,,,3,,,4,1,4,,,,,,,,,,3,,3,3,,,,4,,,,,3
Importance,Library reference/research services,2.9,654,223,3,3,3,3,2,3,3,4,1,4,3,2,3,3,3,4,,2,2,3,2,4,3,4,3,2,2,4,,4,4,3,4,2,2,1,3,2,2,,1,4,1,3,4,4,4,4,1,2,2,3,2,3,1,4,4,4,2,3,2,4,3,3,3,2,3,4,2,3,4,3,3,2,3,1,4,4,4,4,,4,2,3,2,4,4,4,2,2,4,3,1,4,3,2,1,4,4,4,2,,4,2,2,2,3,3,4,2,2,4,2,2,4,3,,3,4,2,4,4,4,2,3,3,3,2,3,4,3,4,3,1,3,3,2,4,4,2,,3,4,3,2,3,2,2,3,3,4,4,2,,1,4,2,,2,3,4,3,2,4,4,3,3,3,2,2,4,2,4,3,,2,,4,4,3,3,3,1,3,3,4,3,,,4,2,1,4,3,2,2,2,4,3,3,3,3,4,3,4,4,2,3,3,1,1,4,4,4,1,3,4,3,4,2,4,3,4,3,,4,4,3,,,,,,,,,,2,,,4,1,1,,,,,,,,,,4,,4,4,,,,3,,,,,3
Importance,Library support for your scholarly research,2.9,617,215,3,2,4,3,2,3,3,3,2,2,3,4,3,3,1,4,,3,3,3,2,4,4,4,,2,2,4,4,4,4,4,4,3,2,2,3,3,2,,1,4,1,3,4,4,3,4,2,1,2,1,2,3,1,3,4,4,2,4,2,4,3,3,4,2,3,4,3,,4,3,3,2,3,1,4,4,2,2,,4,2,4,2,4,4,4,2,2,3,3,1,4,3,2,1,4,4,4,2,,4,2,2,2,2,3,2,3,2,4,1,2,4,2,,3,4,2,4,4,4,2,3,4,2,2,3,2,4,4,3,1,4,2,2,4,4,2,,,,3,2,3,3,2,3,4,4,2,2,,1,3,2,,1,3,4,2,3,4,4,3,3,,2,,4,2,4,3,,2,,4,4,3,2,3,2,2,3,4,3,,,2,2,1,4,4,2,2,1,3,3,1,3,2,4,3,4,4,2,3,3,1,1,4,2,4,2,4,,3,4,,4,3,2,3,,4,4,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,4,,4,4,,,,4,,,,,3
Importance,"Generative AI tools (e.g., ChatGPT, Bard, ChatPDF) for academic or work purposes",2.9,642,224,3,1,4,2,2,4,3,2,4,4,1,1,1,2,4,4,2,4,2,3,3,2,4,4,2,4,4,3,,4,2,1,1,3,2,,2,4,3,4,1,4,1,2,4,4,4,4,1,2,4,1,3,4,4,,2,3,4,2,1,2,4,3,2,2,3,2,3,2,3,3,3,3,1,4,4,4,3,3,2,4,,3,3,2,2,1,3,4,1,4,4,2,2,2,4,1,1,4,4,,4,3,2,4,4,4,,2,1,4,2,2,4,4,4,4,2,4,4,4,4,4,3,3,3,4,3,1,2,1,1,3,4,4,3,4,4,2,,3,4,3,2,4,2,4,2,3,4,1,4,1,2,2,2,2,2,4,3,4,4,4,3,1,2,3,3,4,2,4,4,4,,4,4,1,4,3,2,,4,4,,2,4,,2,4,3,1,4,2,3,4,4,3,1,3,4,4,2,3,4,4,4,,4,2,4,4,4,3,3,3,2,3,4,3,4,3,1,1,,4,2,1,,,,,,,,,1,2,,,2,4,4,,,,,,,,,,1,,2,1,,,,1,,,,,
Importance,Library research instruction for academic courses,2.8,582,210,3,2,3,3,2,3,3,3,1,2,1,4,2,3,2,3,,3,2,3,2,4,4,3,2,3,3,3,,4,2,2,4,2,2,2,,2,2,,1,4,1,3,4,3,2,4,2,2,2,1,2,3,1,,4,3,2,4,2,4,3,3,3,2,3,4,2,3,4,3,3,2,3,1,4,4,2,3,,4,2,4,2,4,4,4,2,2,3,3,1,4,3,2,1,1,4,4,3,,4,2,2,2,3,3,2,3,2,4,2,2,4,3,,3,4,2,4,4,4,2,3,3,2,2,,2,2,4,3,,4,3,2,4,4,2,,,,3,2,3,3,2,2,4,4,1,2,,1,2,2,,2,3,4,2,3,3,4,3,3,1,2,,4,,4,2,,2,,4,4,3,2,3,1,3,3,4,,,,3,2,1,4,3,2,2,2,4,,1,3,3,4,3,4,4,2,3,3,1,1,4,1,4,2,3,,3,4,,4,3,4,3,,4,4,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,4,,4,3,,,,3,,,,,3
Importance,Physical library collections,2.7,540,198,2,2,3,3,,4,4,4,3,1,1,1,2,4,2,3,,4,4,1,2,4,2,4,4,3,1,4,4,4,4,1,4,2,2,1,4,1,2,,1,3,1,,3,2,2,4,2,2,3,,4,4,1,3,4,2,4,4,,1,2,3,4,2,3,4,4,3,,3,3,,3,1,4,,2,4,,3,,4,3,,4,3,2,2,3,2,1,,1,2,1,,,2,1,,3,2,1,2,2,2,,3,3,2,2,2,4,3,,3,1,2,4,4,4,2,3,3,2,2,3,1,,4,1,4,4,3,2,4,4,1,,,2,3,2,4,2,2,3,3,3,1,,1,1,2,1,,,1,4,3,4,4,,,3,,2,3,4,1,4,3,,3,,3,3,2,4,3,3,4,,3,2,,,3,1,3,4,4,,3,4,3,,2,3,2,4,4,4,4,3,3,4,1,1,4,2,,1,2,,3,3,,3,1,2,3,,3,4,3,,,,,,,,,,3,,,4,1,4,,,,,,,,,,4,,4,4,,,,4,,,,,
Importance,"Support for the use of Generative AI Tools (e.g., ChatGPT, Bard, ChatPDF)",2.7,598,220,3,1,4,2,1,4,3,3,4,4,1,1,1,2,4,4,2,1,4,3,2,2,4,1,2,4,4,4,,4,3,1,2,3,2,,2,4,3,4,1,4,1,4,,4,4,4,1,4,4,1,3,4,1,,2,3,4,1,1,2,4,3,1,,3,2,1,2,3,3,3,3,1,4,4,4,2,4,1,4,,3,3,2,2,1,3,4,2,3,4,2,2,2,1,1,1,4,4,,4,3,2,4,4,4,,2,1,4,2,1,4,4,,3,2,4,4,1,4,3,3,3,3,3,2,1,2,1,1,3,4,4,3,4,4,2,,4,4,3,2,4,3,4,3,3,4,1,4,1,2,1,3,1,1,4,3,3,4,3,3,1,3,1,3,3,1,3,4,4,,4,3,1,4,3,2,,2,3,,3,4,,2,4,3,2,4,2,3,2,1,3,,1,4,4,4,3,4,4,4,,4,2,3,4,1,3,3,3,,3,4,2,4,3,1,1,,4,2,1,,,,,,,,,1,2,,,2,4,4,,,,,,,,,,1,,2,1,,,,1,,,,,3
Importance,LibrarySearch (go/primoca),2.7,541,202,3,3,3,3,2,3,3,3,1,2,2,,1,3,1,3,,3,3,3,2,4,2,2,3,2,2,4,4,4,,,4,1,2,1,,2,2,,1,4,1,3,,2,1,4,,3,2,3,2,3,1,3,4,4,2,3,2,4,3,3,,1,3,,3,3,4,3,3,2,3,1,4,4,2,3,,4,3,4,2,4,4,4,2,2,3,3,1,4,3,2,1,4,,4,1,,4,2,2,2,2,2,4,3,2,1,1,2,3,2,,3,4,2,4,3,4,2,3,4,3,2,3,2,2,4,3,1,3,2,2,4,4,2,,,2,3,2,3,2,2,2,4,3,3,2,,1,4,,,2,2,3,2,2,4,4,3,3,,2,,3,2,4,3,,2,,4,4,3,2,3,1,2,,4,,,,2,2,1,4,4,,2,1,3,3,3,3,3,4,3,4,3,1,,3,1,1,4,1,3,1,3,4,2,,,,3,2,,,4,4,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,2,,4,4,,,,4,,,,,3
Importance,Public computers in the library,2.6,495,192,1,2,2,1,,4,3,3,1,2,1,4,3,4,4,3,,4,1,1,2,3,3,3,4,,3,2,2,2,3,3,4,1,3,,4,1,1,,1,3,1,,,2,1,4,2,2,4,,1,3,2,1,3,1,,4,,,1,1,3,4,3,4,4,3,,3,3,,3,1,4,4,3,4,,4,3,4,1,,4,1,3,3,2,3,1,,1,2,3,,,4,1,,4,2,1,3,3,2,,4,3,1,,1,4,1,,3,3,2,4,4,3,2,2,3,2,4,3,4,,4,,4,4,4,3,3,4,1,,,4,3,1,3,4,2,2,2,4,,,1,1,3,1,,,1,,2,2,4,,,3,,2,1,,1,4,3,4,3,3,2,4,2,4,1,4,2,1,4,1,,,3,2,4,1,3,,1,1,3,1,2,4,2,4,4,4,3,1,2,,1,1,4,1,,3,2,,3,4,1,3,1,2,3,,3,3,,,,,,,,,,,,,,4,1,4,,,,,,,,,,3,,1,4,,,,3,,,,,
Importance,Library subject guides,2.6,518,203,2,1,3,3,2,3,3,3,1,2,1,,1,3,1,3,,1,4,2,2,3,2,2,4,2,2,4,4,4,4,,4,3,2,1,,2,1,,1,4,1,3,,2,1,4,,2,2,1,,3,1,2,4,2,2,3,2,3,3,3,3,1,3,4,3,3,3,3,3,2,3,1,4,4,2,2,,4,2,2,2,3,4,4,2,2,4,3,1,3,3,2,1,1,,4,1,,4,2,2,2,2,2,4,3,2,1,1,2,3,2,,3,4,2,4,3,4,2,3,2,1,2,3,2,2,4,3,2,2,1,2,4,4,2,,,2,3,2,3,4,2,3,4,3,2,2,,1,2,,,2,4,4,2,2,3,4,3,3,,2,,,2,3,3,,2,,4,4,2,2,3,1,2,,3,,,,2,2,1,4,4,2,2,1,3,,3,3,3,4,3,4,4,4,,3,1,1,4,1,3,1,3,,2,4,,,3,3,,,4,2,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,2,,3,3,,,,2,,,,,3
Importance,Interlibrary loan,2.5,502,199,2,1,3,3,1,4,4,4,3,2,3,1,2,4,1,3,,3,4,2,2,3,,4,3,2,1,4,3,2,4,1,4,4,1,1,2,2,1,,1,3,1,,3,4,2,4,,1,2,,4,,1,3,4,2,4,4,,4,2,3,3,2,1,4,1,3,,3,3,,3,1,4,,2,,,3,3,4,3,4,3,2,2,2,3,2,1,3,2,1,1,3,,2,2,,4,2,1,2,2,2,,3,2,2,2,2,2,2,,3,1,2,4,1,4,2,3,2,2,2,3,1,,4,1,4,3,1,2,3,4,1,,,3,3,2,4,3,2,3,3,3,3,,1,1,3,1,,,2,4,3,2,2,4,,3,,2,,3,1,3,3,,3,,3,4,1,3,3,3,4,3,4,3,,,3,1,1,4,4,,3,3,2,,3,3,2,4,1,1,4,1,,2,1,1,4,2,3,2,2,3,2,1,,,1,2,4,,2,4,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,3,,2,4,,,,4,,,,,
Importance,Borrowing technology equipment,2.4,443,183,,2,3,1,,4,3,3,1,2,1,4,3,4,4,3,,2,3,2,2,2,,1,2,3,2,4,2,3,,,4,3,3,,3,1,2,,1,3,1,,4,2,1,4,3,1,4,,1,2,1,2,3,1,,1,,,1,1,2,,1,4,3,2,,3,3,,3,4,4,4,3,3,,2,2,2,1,,3,1,2,2,2,2,1,,3,1,1,,,4,1,,4,2,3,2,3,3,,3,3,1,,1,,2,,3,3,3,4,2,3,2,3,2,2,4,3,2,,4,,3,3,4,3,3,4,1,,,,3,1,3,4,2,2,1,3,3,,1,1,3,,,,1,,3,2,2,,,2,,2,,,1,2,2,,3,,2,3,2,3,4,3,4,1,4,2,,,3,1,4,1,3,,2,1,1,1,2,3,2,4,4,4,3,1,,,1,1,4,1,,4,3,,3,2,2,,1,2,2,,3,4,,,,,,,,,,,1,,,4,1,4,,,,,,,,,,1,,2,3,,,,3,,,,,
Importance,Borrowing laptops,2.2,394,178,,2,2,1,,4,3,3,1,2,1,4,3,4,4,3,,2,1,2,2,1,,1,,1,2,4,,3,,3,4,2,3,,,1,1,,1,3,1,,4,2,1,4,,1,4,,1,2,1,,4,1,,1,,,1,1,2,,1,4,1,2,,3,3,,3,4,4,4,3,,,2,2,2,1,,3,1,3,2,2,2,1,,3,1,1,,,4,1,,3,2,1,2,3,2,,3,3,1,,1,,1,,3,3,1,4,2,3,2,2,2,2,4,3,2,,4,,3,2,1,3,3,4,1,,,,3,1,3,2,2,2,1,2,3,,1,1,3,,,,1,,3,2,2,,,2,,1,,,1,2,3,,3,,2,3,1,2,4,2,2,1,,1,,,2,1,4,1,3,,2,1,1,2,2,3,2,4,3,4,2,1,2,,1,1,4,1,,4,3,,2,1,1,,1,1,2,,2,4,,,,,,,,,,,3,,,4,1,4,,,,,,,,,,1,,1,3,,,,3,,,,,
Informed,Available library services,2.5,572,227,2,2,3,4,2,3,3,3,2,3,3,3,3,2,2,4,2,3,2,3,3,4,2,3,3,2,1,3,2,4,2,2,2,,3,3,1,2,3,1,1,4,2,1,3,2,3,3,2,,2,2,2,4,3,4,3,3,4,3,3,3,2,3,3,3,4,2,2,3,2,2,2,2,3,3,3,4,2,3,2,3,3,3,2,2,1,2,3,2,3,3,2,2,2,3,1,1,3,2,3,,2,2,2,2,3,2,2,3,3,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,4,2,3,4,4,2,4,3,3,2,2,3,2,1,2,4,3,2,2,2,3,3,2,1,1,3,2,3,3,2,3,2,2,2,3,3,1,2,3,3,2,3,2,4,4,4,2,2,3,3,4,4,2,1,2,2,4,,2,3,1,2,3,3,3,2,2,3,2,3,,4,3,3,4,2,4,2,1,3,4,1,2,2,1,3,4,3,2,2,3,3,1,1,3,4,2,,,,,,,,,,2,,,,,3,,,,,,,,,,3,,,,,,,2,,,,,
Informed,Who to contact for your library needs,2.4,556,227,3,2,3,3,3,3,3,2,3,1,3,2,3,2,2,4,4,4,1,3,3,4,2,4,2,3,2,2,3,2,3,2,1,,3,2,1,1,2,1,1,4,3,1,3,2,3,3,2,,2,2,1,3,3,4,3,4,4,3,3,3,2,3,2,3,4,3,2,3,2,2,2,2,3,3,2,4,2,4,1,3,2,2,3,2,1,3,3,2,3,2,2,2,2,3,1,1,3,2,2,,2,2,2,2,4,3,2,3,2,1,3,2,2,3,2,3,2,2,1,1,2,3,2,2,3,2,2,2,3,3,2,3,3,3,2,3,3,3,2,2,3,2,2,1,4,3,2,3,2,4,2,2,1,1,3,2,2,3,3,3,3,2,4,,3,1,2,3,4,2,2,3,4,4,4,2,2,3,4,4,1,3,1,1,3,4,,1,3,1,3,2,2,3,1,2,3,3,3,3,4,2,3,3,2,3,2,2,3,4,1,3,1,1,1,4,2,1,2,2,3,1,1,2,3,2,,,,,,,,,,3,,,,,3,,,,,,,,,,2,,,,,,,2,,,,,
Informed,"Generative AI tools (e.g., ChatGPT, Bard, ChatPDF)",2.4,537,225,2,2,3,2,2,3,3,3,4,3,1,1,1,2,3,4,2,3,1,3,3,2,2,3,2,3,2,3,2,4,2,2,1,,2,1,2,2,3,4,1,3,1,1,1,3,2,3,2,,4,2,1,2,2,3,3,3,4,1,1,2,4,3,2,3,4,1,3,2,2,2,3,3,1,1,3,4,2,3,2,3,2,3,1,1,1,1,3,4,3,2,3,2,2,3,1,1,3,2,2,,3,3,3,1,3,3,1,3,1,4,2,2,3,3,1,1,2,2,3,1,2,2,2,2,4,3,1,1,2,4,1,2,4,2,2,3,3,3,,4,3,2,3,3,2,3,3,2,2,3,2,1,4,2,1,3,3,3,4,3,2,2,1,2,1,2,2,3,3,3,4,4,4,4,4,2,2,1,1,3,4,3,1,3,3,3,,1,2,3,3,2,4,3,2,2,1,2,3,3,2,2,3,3,2,2,3,2,3,4,2,2,1,2,,4,2,3,2,3,1,1,,3,1,2,,,,,,,,,,3,,,,,3,,,,,,,,,,3,,,,,,,2,,,,,
