service,...1,Value,Percentage,service_long
DS_ITSPP,2,2,2.31958762886598,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Information_technology_security_policies_and_procedures
DS_ITSPP,3,3,24.7422680412371,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Information_technology_security_policies_and_procedures
DS_ITSPP,4,4,72.4226804123711,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Information_technology_security_policies_and_procedures
DS_OCS,1,1,0.789473684210526,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_computing_service
DS_OCS,2,2,3.1578947368421,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_computing_service
DS_OCS,3,3,26.0526315789474,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_computing_service
DS_OCS,4,4,70,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_computing_service
DS_OMOS,1,1,2.59067357512953,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_DLINQ_services
DS_OMOS,2,2,1.03626943005181,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_DLINQ_services
DS_OMOS,3,3,23.3160621761658,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_DLINQ_services
DS_OMOS,4,4,73.0569948186529,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Overall_DLINQ_services
DS_PWAC,1,1,3.85542168674699,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,2,2,12.289156626506,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,3,3,30.6024096385542,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,4,4,53.2530120481928,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_RCTN,1,1,2.4390243902439,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,2,2,7.92682926829268,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,3,3,30.7926829268293,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,4,4,58.8414634146341,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_SGAIT,1,2,14.5161290322581,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SGAIT,2,3,30.6451612903226,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SGAIT,3,4,54.8387096774194,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
